Id	Sent1	Sent2	STANFORD_IDENTITY	STANFORD_SOFT	STANFORD_HYBRID	UD_IDENTITY	UD_SOFT	UD_HYBRID	CONST_IDENTITY	STANFORD_EMBED	STANFORD_HYBRID_EMBED	UD_EMBED	UD_HYBRID_EMBED	BASE_VECTOR_STANFORD	BASE_JACC_WORD	BASE_JACC_POSTAG	BASE_JACC_RELATION_STANFORD	BASE_VECTOR_UD	BASE_JACC_RELATION_UD	Score	Label
1482	A deer is standing inside a fence	The deer is jumping over the fence	0.0	1.0	0.23810419231594732	0.0	1.0	0.26409774436090216	1.0	0.07092002249925577	0.23810419231594732	0.0934074385285627	0.408113210611047	1.0	0.27272728085517883	0.27272728085517883	0.3333333432674408	1.0	0.3333333432674408	3.5	CONTRADICTION
1483	A deer is jumping over a cyclone fence	The deer is jumping over the fence	0.5177269118134553	0.7902577803096792	0.5418277788312581	0.3383125085927538	0.7231429871170112	0.4669920877539261	1.0	0.5694028674119166	0.5418277788312581	0.321071970539356	0.5410326953127612	0.9526610232449336	0.5	0.5	0.4444444477558136	0.9526610232449336	0.4444444477558136	4.6	ENTAILMENT
1484	The oil is being stirred by a man	The man is stirring oil	0.0	0.03891850728994129	0.01205702920443409	0.0	0.024812378445727368	0.005743545808365221	0.5620503128615808	0.0	0.01205702920443409	0.0	0.09842427297438944	0.7237468644557459	0.4444444477558136	0.4444444477558136	0.2222222238779068	0.7237468644557459	0.2222222238779068	4.9	ENTAILMENT
1486	The man is stirring the sauce for the chicken	The man is cooking sauce for the meat	0.05482043659051793	0.7847608354311376	0.35628088538530867	0.015560706393586797	0.7706530322453506	0.2990614569869367	1.0	0.18157755885904628	0.35628088538530867	0.2569598484570279	0.4949754928746455	0.9803789354850793	0.6000000238418579	0.6000000238418579	0.75	0.9803789354850793	0.75	4.1	NEUTRAL
1488	The man is stirring oil	The man is cooking sauce for the meat	0.04808665745787443	0.7649274753308238	0.2900304884652152	0.030393210605794523	0.6880717004673821	0.2478825081104498	0.5757469834744143	0.1237580873016097	0.2900304884652152	0.0983499612356772	0.3206075298968168	0.9045340337332908	0.30000001192092896	0.30000001192092896	0.375	0.9045340337332908	0.375	3.2	NEUTRAL
1489	The man is stirring oil	The man is not stirring the sauce for the chicken	0.18854626149843579	0.4537285919093293	0.29660349323063223	0.157402566724657	0.40622664366133504	0.26141634135171704	0.5757469834744143	0.1792548955994314	0.29660349323063223	0.14522126389161358	0.27682844114359484	0.8426587150642364	0.4000000059604645	0.4000000059604645	0.3333333432674408	0.8426587150642364	0.3333333432674408	3.2	NEUTRAL
1494	There is no man playing guitar	A man is playing guitar	0.05660097825173979	0.035239347523184444	0.035946266696507724	0.04140525855001501	0.0155626192215973	0.019887533645243302	0.37583847448639035	0.05660097825173979	0.035946266696507724	0.04140525855001501	0.01866781273085595	0.7526178090063816	0.5714285969734192	0.5714285969734192	0.2857142984867096	0.7526178090063816	0.2857142984867096	4.3	CONTRADICTION
1498	A man is playing guitar	There is no man playing a guitar	0.05170353161495516	0.03250641632696421	0.0012173971733301274	0.0390846440597184	0.02077535003018862	0.0	0.37583847448639035	0.05170353161495516	0.0012173971733301274	0.0390846440597184	0.0	0.8043996665398437	0.5	0.5	0.25	0.8043996665398437	0.25	4.1	CONTRADICTION
1499	A man is playing an electric guitar	A man is playing a guitar	0.5884221029548129	0.7676339244536597	0.6043281521503151	0.6343814240930753	0.7520139255059558	0.5968784280250303	1.0	0.5884221029548129	0.6043281521503151	0.6343814240930753	0.6074262142467335	0.9459053029269173	0.625	0.625	0.5714285969734192	0.9459053029269173	0.5714285969734192	4.5	ENTAILMENT
1501	A man is playing a guitar	A man is playing guitar	0.8860734195367098	0.8992144648578675	0.886541082343046	0.9274777915203366	0.9340350158680657	0.9272680451612827	1.0	0.8860734195367098	0.886541082343046	0.9274777915203366	0.9274270013578588	0.9506541513652698	0.8333333134651184	0.8333333134651184	0.800000011920929	0.9506541513652698	0.800000011920929	4.9	ENTAILMENT
1504	Three men are practicing karate in a field	Three men are practicing karate outdoors	0.2987515224219833	0.5160433582168437	0.3997005207560541	0.25933905621884795	0.47460980821917015	0.3604600831330405	0.5757469834744143	0.3076452582930473	0.3997005207560541	0.265223020497107	0.39373884957047983	0.6054055145966812	0.5555555820465088	0.4000000059604645	0.3333333432674408	0.6054055145966812	0.3333333432674408	4.5	ENTAILMENT
1505	Three men are practicing karate in a field	Three men are practicing karate in a gym	0.721774119069991	1.0	0.8024719435308433	0.4634994206257242	1.0	0.656431054461182	1.0	0.700300032720652	0.8024719435308433	0.4706397821012062	0.7307390594744033	1.0	0.7777777910232544	0.7777777910232544	0.75	1.0	0.75	3.7	NEUTRAL
1509	Three boys in karate costumes aren't fighting	Three men are practicing karate in a field	0.0	0.21167448555575205	0.06713140960371909	0.0	0.15762500350715636	0.049562501102765645	0.4945616367123427	0.021509834120086876	0.06713140960371909	0.027628626385441786	0.08536743029513988	0.6470588235294118	0.3333333432674408	0.23076923191547394	0.27272728085517883	0.6470588235294118	0.27272728085517883	2.4	NEUTRAL
1511	Some women are holding each other in a circle and dancing	A few women are holding each other and dancing together	0.36176851271462773	0.43752409597395303	0.3687460006464077	0.3583689631825022	0.3991440145052358	0.33974506430845086	0.7048924132453996	0.005905992457067226	0.3687460006464077	0.0038665533717712093	0.35412900522548085	0.8457800632220621	0.5	0.5	0.4615384638309479	0.8457800632220621	0.4615384638309479	3.9	ENTAILMENT
1513	Two men are playing table tennis	Two men are playing ping pong	0.03901917534965857	0.06660989883570913	0.04028980077335827	0.028052372623018268	0.04788839553312634	0.028052372623018268	0.5122512141118328	0.03995547711545819	0.04028980077335827	0.028732230238618095	0.028052372623018268	0.7692307692307693	0.5	0.3333333432674408	0.25	0.7692307692307693	0.25	4.3	ENTAILMENT
1514	Two men are playing table football	Two men are playing table tennis	0.3516490710150574	1.0	0.6758245355075287	0.35330261136712743	1.0	0.6766513056835637	1.0	0.6586724619938948	0.6758245355075287	0.659482371174051	0.8399805080402905	1.0	0.7142857313156128	0.7142857313156128	0.6666666865348816	1.0	0.6666666865348816	2.8	CONTRADICTION
1517	Some women are holding each other in a circle and dancing	Two men are playing table tennis	0.0	0.12491340601063651	0.03157643822323017	0.0	0.0	0.0	0.39228418290815026	0.0031975112562613386	0.03157643822323017	0.0	0.0	0.42192650784464586	0.0625	0.0625	0.0714285746216774	0.42192650784464586	0.0714285746216774	1.1	NEUTRAL
1519	Two men are playing table tennis	A few women are holding each other and dancing together	0.0	0.14689792288788	0.0371338300293805	0.0	0.17947977380298683	0.04314417639494876	0.5602873111623535	0.0	0.0371338300293805	0.0	0.06377646720910965	0.3736323588785367	0.06666667014360428	0.06666667014360428	0.07692307978868484	0.3736323588785367	0.07692307978868484	1.1	NEUTRAL
1521	There is no woman cutting broccoli	A woman is cutting broccoli	0.05660097825173979	0.035239347523184444	0.035946266696507724	0.04140525855001501	0.0155626192215973	0.019887533645243302	0.37583847448639035	0.05660097825173979	0.035946266696507724	0.04140525855001501	0.018461274607269422	0.7526178090063816	0.5714285969734192	0.5714285969734192	0.2857142984867096	0.7526178090063816	0.2857142984867096	3.4	CONTRADICTION
1523	A woman is planting some flowers	A woman is cutting some flowers	0.10030524469728404	1.0	0.550152622348642	0.0768049155145929	1.0	0.5384024577572964	1.0	0.33266405878964017	0.550152622348642	0.31523301987177094	0.6576165099358856	1.0	0.7142857313156128	0.7142857313156128	1.0	1.0	1.0	3.1	NEUTRAL
1524	A woman is cutting some plants	A woman is cutting broccoli	0.39686222751035666	0.6824333305639193	0.5308759507017269	0.3809283786601382	0.6954802025477048	0.5295385221469229	1.0	0.5319062101580018	0.5308759507017269	0.5318002528718738	0.6138233467275858	0.8563488385776753	0.5714285969734192	0.5714285969734192	0.5	0.8563488385776753	0.5	3.5	NEUTRAL
1527	A woman is cutting some flowers	There is no woman cutting broccoli	0.0	0.004619320479480177	0.0	0.0	0.0	0.0	0.37583847448639035	0.0	0.0	0.0	0.0	0.5728918992315464	0.3333333432674408	0.3333333432674408	0.1111111119389534	0.5728918992315464	0.1111111119389534	2.3	NEUTRAL
1531	A woman is cutting a white onion	A woman is cutting an onion	0.5884221029548129	0.7676339244536597	0.6043281521503151	0.6343814240930753	0.7520139255059558	0.5968784280250303	1.0	0.5884221029548129	0.6043281521503151	0.6343814240930753	0.6067203607646586	0.9459053029269173	0.625	0.625	0.5714285969734192	0.9459053029269173	0.5714285969734192	4.4	ENTAILMENT
1532	A woman is cutting an onion	There is no woman cutting an onion	0.12323730641190493	0.0769376960440963	0.047869446790565	0.09425036232265178	0.05628368855284636	0.037099444388707686	0.37583847448639035	0.12323730641190493	0.047869446790565	0.09425036232265178	0.037414910691120615	0.8235294117647058	0.625	0.625	0.375	0.8235294117647058	0.375	3.5	CONTRADICTION
1534	There is no woman cutting an onion	A horse is standing	0.0	0.0694886568821922	0.0017789331845193097	0.0	0.030493428813041252	0.0	0.2983896228865932	0.0	0.0017789331845193097	0.0	3.7930237782354625E-4	0.7333587976225691	0.10000000149011612	0.10000000149011612	0.0	0.7333587976225691	0.0	1	NEUTRAL
1535	A white horse is standing	A woman is cutting an onion	0.0	0.3881411589484464	0.1164821567931086	0.0	0.36429737198814405	0.1027602066422843	0.8241540018899818	0.015106958644610067	0.1164821567931086	0.011051178758827149	0.1381843938978138	0.8084520834544433	0.2222222238779068	0.2222222238779068	0.2857142984867096	0.8084520834544433	0.2857142984867096	1	NEUTRAL
1536	A horse is running	A woman is cutting an onion	0.0	0.5799688520154147	0.17405013922924786	0.0	0.5684419672608637	0.16034486798816106	0.8241540018899818	0.07817017663317324	0.17405013922924786	0.07032794068183953	0.24119829644596377	0.9166984970282114	0.25	0.25	0.3333333432674408	0.9166984970282114	0.3333333432674408	1	NEUTRAL
1538	A cat is playing a piano	A cat is playing a keyboard	0.3516490710150574	1.0	0.6559592917015146	0.35330261136712743	1.0	0.6545790633364388	1.0	0.7143155731216114	0.6559592917015146	0.7152871061755917	0.8385983825255622	1.0	0.7142857313156128	0.7142857313156128	0.6666666865348816	1.0	0.6666666865348816	4.1	NEUTRAL
1541	A man is playing two keyboards	There is no man playing two keyboards	0.12323730641190493	0.10477991866155811	0.11189879756685447	0.09425036232265178	0.07726249032571908	0.08575642632418543	0.37583847448639035	0.12323730641190493	0.11189879756685447	0.09425036232265178	0.08575642632418543	0.7526178090063816	0.625	0.625	0.375	0.7526178090063816	0.375	2.4	CONTRADICTION
1545	A man is playing two keyboards	There is no cat playing a keyboard	0.0	0.02707406385395561	0.0010549074849385306	0.0	0.01812506967743303	0.0	0.37583847448639035	0.02820498342118651	0.0010549074849385306	0.013231001878711615	0.0	0.6581451817144176	0.1818181872367859	0.1818181872367859	0.0	0.6581451817144176	0.0	2.3	NEUTRAL
1547	Mimes are performing on a small stage	Mimes are performing on a stage	0.7719473284138046	0.7719473284138046	0.7719473284138046	0.7155150050753921	0.7155150050753921	0.7155150050753921	1.0	0.7719473284138046	0.7719473284138046	0.7155150050753921	0.7155150050753921	0.9198662110077999	0.8571428656578064	0.8571428656578064	0.8333333134651184	0.9198662110077999	0.8333333134651184	4.8	ENTAILMENT
1549	The men are acting on a stage	The men are performing on stage	0.09162625012037541	0.9134741697395647	0.5025502099299701	0.056641198579738844	0.7374684055082	0.3970548020439694	1.0	0.3547791835144374	0.5025502099299701	0.2746397751542549	0.5060540903312276	0.9506541513652698	0.625	0.625	0.8333333134651184	0.9506541513652698	0.8333333134651184	4.4	ENTAILMENT
1550	Two men are leaving the stage	The men are performing on stage	0.0	0.2322858298252894	0.1161429149126447	0.0	0.4992319508448539	0.3072196620583717	0.5830270289436055	0.010669123901423537	0.1161429149126447	0.0	0.2952277987773601	0.7272727272727273	0.3333333432674408	0.3333333432674408	0.25	0.7272727272727273	0.25	3.5	NEUTRAL
1551	The men are acting on a stage	Mimes are performing on a stage	0.12542662732674856	0.897529484407555	0.3996273701115818	0.1546318973080318	0.9454636006833946	0.43738736667128997	1.0	0.22939450927682986	0.3996273701115818	0.2635596442588988	0.5432144469473641	0.9506541513652698	0.4444444477558136	0.4444444477558136	0.5714285969734192	0.9506541513652698	0.5714285969734192	3.6	NEUTRAL
1552	Two men are leaving the stage	Mimes are performing on a stage	0.0	0.26193420066550516	0.07539003596077679	0.0	0.44032663897389995	0.15089424787966127	0.5830270289436055	0.0108586617676795	0.07539003596077679	0.0	0.17739460358543432	0.7272727272727273	0.20000000298023224	0.20000000298023224	0.1111111119389534	0.7272727272727273	0.1111111119389534	3.1	NEUTRAL
1553	The men are performing on stage	Mimes are performing on a small stage	0.276276973577411	0.6168429891973062	0.4465599813873586	0.19718060675824567	0.48009191210703295	0.3386362594326393	1.0	0.276276973577411	0.4465599813873586	0.19718060675824567	0.35317779749403766	0.9198662110077999	0.4444444477558136	0.4444444477558136	0.375	0.9198662110077999	0.375	3.5	NEUTRAL
1557	A man is dropping a tree	A man is carrying a tree	0.10030524469728404	1.0	0.5535234159357763	0.0768049155145929	1.0	0.5402230010499387	1.0	0.4295172706194654	0.5535234159357763	0.4139903218541651	0.708207333792939	1.0	0.7142857313156128	0.7142857313156128	1.0	1.0	1.0	3.6	NEUTRAL
1558	A man is picking up a tree	A tree is being picked up by a man	0.0	0.03382436756478561	0.01065324746522925	0.0	0.022232625089020446	0.005219130914192271	0.39491757765817886	0.008583523321645165	0.01065324746522925	0.30688591195296727	0.12235004960101403	0.8132202844993978	0.6000000238418579	0.6000000238418579	0.4000000059604645	0.8132202844993978	0.4000000059604645	4.9	ENTAILMENT
1559	A man is planting a tree	A man is picking up a tree	0.07037144794480554	0.7105782231741036	0.3884366259007614	0.052809558891679834	0.6929937071986171	0.3709681522778388	0.7267061747455772	0.2608295390400582	0.3884366259007614	0.24368688640901534	0.46555113046093166	0.9459053029269173	0.625	0.625	0.8333333134651184	0.9459053029269173	0.8333333134651184	3.9	NEUTRAL
1563	A man is picking up a tree	A man is dropping a tree	0.07037144794480554	0.7105782231741036	0.3884366259007614	0.052809558891679834	0.6929937071986171	0.3709681522778388	0.7267061747455772	0.34111841093769785	0.3884366259007614	0.3244532157160166	0.5057131739884946	0.9459053029269173	0.625	0.625	0.8333333134651184	0.9459053029269173	0.8333333134651184	3.5	NEUTRAL
1565	A man is passionately playing the guitar	A man is playing the guitar	0.21040823701369446	0.22133814464012716	0.18265790547786706	0.17448589393852892	0.1805433617187529	0.1421823802736859	0.4426884027789581	0.21040823701369446	0.18265790547786706	0.17448589393852892	0.1411759367038454	0.8902638145194516	0.8571428656578064	0.8571428656578064	0.5714285969734192	0.8902638145194516	0.5714285969734192	4.6	ENTAILMENT
1566	A man is playing the guitar	There is no man playing the guitar	0.12323730641190493	0.0769376960440963	0.047869446790565	0.09425036232265178	0.05628368855284636	0.037099444388707686	0.37583847448639035	0.12323730641190493	0.047869446790565	0.09425036232265178	0.03744901781280841	0.8235294117647058	0.625	0.625	0.375	0.8235294117647058	0.375	3.5	CONTRADICTION
1570	A person is listening to a trumpet playing	A person is playing a trumpet	0.07240835703822736	0.28179816074780206	0.14982468289561504	0.04095968553484016	0.37797732139356943	0.13960224057266235	0.5830270289436055	0.15731589222898543	0.14982468289561504	0.10972523295610973	0.19075482153272386	0.8731282501307986	0.75	0.5555555820465088	0.5	0.8731282501307986	0.5	3.5	NEUTRAL
1573	A man is playing the guitar	A person is listening to a trumpet playing	0.0	0.09177519804950701	0.02103060197695156	0.0	0.3779773213935695	0.0733035654470096	0.5830270289436055	0.07858529553866961	0.02103060197695156	0.0418437856528633	0.14832414974669483	0.8731282501307986	0.27272728085517883	0.1666666716337204	0.20000000298023224	0.8731282501307986	0.20000000298023224	1.5	NEUTRAL
1574	A person is playing a trumpet	A man is passionately playing the guitar	0.0	0.17027319441236075	0.034432584879132005	0.0	0.1461058763953104	0.024801934228508814	0.4426884027789581	0.04332359817794359	0.034432584879132005	0.02648271506115048	0.03815193345580733	0.8902638145194516	0.30000001192092896	0.30000001192092896	0.10000000149011612	0.8902638145194516	0.10000000149011612	2.5	NEUTRAL
1575	A person is playing a trumpet	There is no man playing the guitar	0.0	0.0769376960440963	0.0032323420662439322	0.0	0.05628368855284636	0.0	0.37583847448639035	0.00979660497059131	0.0032323420662439322	0.0	0.0	0.8235294117647058	0.1818181872367859	0.1818181872367859	0.0	0.8235294117647058	0.0	2.5	NEUTRAL
1576	A man is playing the guitar owner	A person is playing a trumpet	0.037587479680410985	0.7676339244536597	0.2575233177364429	0.028320599289869422	0.7520139255059558	0.2501057655231456	1.0	0.020520588224833387	0.2575233177364429	0.015474161491976486	0.34465083355746484	0.9608713011059299	0.30000001192092896	0.30000001192092896	0.2222222238779068	0.9608713011059299	0.2222222238779068	2.5	NEUTRAL
1580	A badger, which is shrewd, is digging the earth	A badger is shrewdly digging the earth	0.038243088481361494	0.0837819513640722	0.041943031781512256	0.029151556593744386	0.07678975463578365	0.03086069136606675	0.12597582857641057	0.03492470309144034	0.041943031781512256	0.022969331776201092	0.034259840057412685	0.7947194142390263	0.6666666865348816	0.5	0.4000000059604645	0.7947194142390263	0.4000000059604645	4.5	ENTAILMENT
1582	A badger, which is shrewd, is digging the earth	The badger is burrowing a hole	0.0	0.5617542576079482	0.11860128548540852	0.0	0.5650652722498172	0.11839172967251614	0.2251937690603344	0.08321898032537574	0.11860128548540852	0.07823992325100876	0.24161264875432026	0.8868440532177395	0.1666666716337204	0.1666666716337204	0.1818181872367859	0.8868440532177395	0.1818181872367859	4	ENTAILMENT
1585	A badger is shrewdly digging the earth	The badger isn't burrowing a hole	0.0	0.0735660237655039	0.004542369839141817	0.0	0.054501669277137184	0.0	0.5122512141118328	0.008302800174794976	0.004542369839141817	0.0	0.009507780225266401	0.7894736842105263	0.1666666716337204	0.1666666716337204	0.09090909361839294	0.7894736842105263	0.09090909361839294	2.7	CONTRADICTION
1586	A badger is shrewdly digging the earth	The badger is burrowing a hole	0.0	0.10352980342810053	0.0064728913345256526	0.0	0.07864670156595895	0.0	0.5122512141118328	0.011834549771644094	0.0064728913345256526	0.0	0.013855107808799965	0.7789808377045201	0.1818181872367859	0.1818181872367859	0.10000000149011612	0.7789808377045201	0.10000000149011612	4.2	ENTAILMENT
1587	Some liquid is being poured into a pan by a man	A man is pouring liquid into a pot	0.0	0.12014657123182954	0.0324422705863285	0.0	0.14013533409090836	0.05006847866609893	0.36689128515503755	0.009249251266264406	0.0324422705863285	0.022297260875375664	0.06987554592296755	0.8783100656536799	0.38461539149284363	0.2857142984867096	0.23076923191547394	0.8783100656536799	0.23076923191547394	4.6	ENTAILMENT
1588	A man is pouring liquid into a pot	There is no man pouring liquid into a pot	0.25038492694663833	0.24251967281033004	0.2385265082315084	0.33334497654519296	0.3156607357762864	0.32102101604883454	0.3804110902963374	0.25038492694663833	0.2385265082315084	0.33334497654519296	0.32102101604883454	0.8571428571428571	0.699999988079071	0.699999988079071	0.5	0.8571428571428571	0.5	3.7	CONTRADICTION
1591	The chef is carefully pouring oil in the pan	A man is pouring liquid into a pot	0.026377763229447692	0.12850310409363463	0.0053866109568097885	0.015294558337877483	0.14435087480412487	0.013665119401780152	0.2694633024249723	0.048828676303792264	0.0053866109568097885	0.03472663856262659	0.03683155244663449	0.8819171036881969	0.13333334028720856	0.13333334028720856	0.0714285746216774	0.8819171036881969	0.0714285746216774	3.2	NEUTRAL
1592	A man is pouring liquid into a pot	The chef is carefully drying the oil from the pan	0.0	0.20013548261018543	0.028136609031276523	0.0	0.1960694726929965	0.025991829272977277	0.28370360048261006	0.012599023520621054	0.028136609031276523	0.010469507126323765	0.0532167577077964	0.8968700041677191	0.0625	0.0625	0.0714285746216774	0.8968700041677191	0.0714285746216774	2.3	NEUTRAL
1595	A man is pouring liquid into a pot	The chef is carefully pouring some oil into a pan	0.018078045300738314	0.20013548261018543	0.06714227501528239	0.010134287947034694	0.1960694726929965	0.07119673157449138	0.28370360048261006	0.04765711933100065	0.06714227501528239	0.05471433016965432	0.09875297321454633	0.8968700041677191	0.2857142984867096	0.2857142984867096	0.23076923191547394	0.8968700041677191	0.23076923191547394	4.1	NEUTRAL
1599	The man is operating a stenograph	The man isn't operating a stenograph	0.7015729651742825	0.7105782231741036	0.7017528341489904	0.6875804567696718	0.6929937071986171	0.6866944790518948	1.0	0.7015729651742825	0.7017528341489904	0.6875804567696718	0.6860749732549803	0.9459053029269173	0.8571428656578064	0.8571428656578064	0.8333333134651184	0.9459053029269173	0.8333333134651184	3.3	CONTRADICTION
1601	The man is cautiously operating a stenograph	A man is typing on a machine used for stenography	0.0	0.056034504062451994	0.008783365244076696	0.0	0.23851299983285834	0.06195846803710069	0.22092647763249007	0.007111640762498745	0.008783365244076696	0.0	0.09109006347039571	0.6980100608965332	0.2142857164144516	0.2142857164144516	0.25	0.6980100608965332	0.25	4.2	NEUTRAL
1604	The man is typing on a machine used for stenography	The man is operating a stenograph	0.031614309621635736	0.24213438254188452	0.12558475581304873	0.01884478325482935	0.34417772824667037	0.12838033627623957	0.3106404911645921	0.031614309621635736	0.12558475581304873	0.01884478325482935	0.15176263768977438	0.737928055521709	0.3333333432674408	0.3333333432674408	0.4000000059604645	0.737928055521709	0.4000000059604645	4.8	ENTAILMENT
1606	The man is operating a stenograph	A man is typing on a machine used for stenography	0.0	0.07885761515762438	0.0125163231506264	0.0	0.3441777282466704	0.09022712418286151	0.3106404911645921	0.01013670867538645	0.0125163231506264	0.0	0.13276983860558633	0.737928055521709	0.23076923191547394	0.23076923191547394	0.27272728085517883	0.737928055521709	0.27272728085517883	4.7	ENTAILMENT
1607	A snake is being fed a mouse by a man	One man is feeding a mouse to the snake	0.01265099064752678	0.06694689984790875	0.018969972043290016	0.006950744502482813	0.06988311570496857	0.012533635461992142	0.6725593517143852	0.014911961600127175	0.018969972043290016	0.017413052509550886	0.0892464838752424	0.8542421961772492	0.38461539149284363	0.38461539149284363	0.23076923191547394	0.8542421961772492	0.23076923191547394	4.7	ENTAILMENT
1609	A poor man is being fed snakes and mice	A snake is being fed a mouse by a man	0.042091343587938666	0.23842948211518733	0.12315695346970484	0.11013531610584033	0.2279854739452545	0.12562809396780691	0.6973903445735343	0.08428575909156151	0.12315695346970484	0.20280533380690918	0.15042091675622601	0.6034514291237714	0.38461539149284363	0.38461539149284363	0.23076923191547394	0.6034514291237714	0.23076923191547394	2.3	NEUTRAL
1610	The man is carefully feeding a mouse to the snake	The man is cautiously feeding a mouse to the snake	0.5092920643468192	1.0	0.7551662448658041	0.5099269377382464	1.0	0.7557538416367399	1.0	0.7780934621029268	0.7551662448658041	0.7797122147240871	0.8899865876843776	1.0	0.8181818127632141	0.8181818127632141	0.800000011920929	1.0	0.800000011920929	4.8	ENTAILMENT
1612	The man is carefully feeding a mouse to the snake	A snake is being fed a mouse by a man	0.009028341733038535	0.06161171938375179	0.014619455821296048	0.00496346886912325	0.05993005809690334	0.008969987856802095	0.5066664326008908	0.07422252375165872	0.014619455821296048	0.1763698822885751	0.06531715131619113	0.8918918918918919	0.3571428656578064	0.3571428656578064	0.2142857164144516	0.8918918918918919	0.2142857164144516	4.8	ENTAILMENT
1614	The man is cautiously feeding a mouse to the snake	One man is feeding a mouse to the snake	0.5912102018512905	0.6143692868923234	0.5935290446688593	0.6447510600503059	0.6656865936010435	0.6471985900830042	0.7533408483717822	0.6066498107568532	0.5935290446688593	0.6204457453797206	0.5797181380014222	0.9175193958940824	0.7272727489471436	0.7272727489471436	0.699999988079071	0.9175193958940824	0.699999988079071	4.6	ENTAILMENT
1615	No snake is being fed a mouse by a man	The man is cautiously feeding a mouse to the snake	0.009028341733038535	0.04934076499549856	0.013552125777668157	0.00496346886912325	0.05060803085697551	0.008978939909204724	0.5066664326008908	0.010311483193947101	0.013552125777668157	0.012464912046670317	0.060568651107307754	0.8585457105482137	0.3571428656578064	0.3571428656578064	0.2142857164144516	0.8585457105482137	0.2142857164144516	3.4	CONTRADICTION
1618	A guy is cheerfully playing with the footbag	A guy is cheerfully playing with a footbag	0.8668486524251522	1.0	0.879231604226752	0.5937904269081501	1.0	0.7977367967352471	1.0	0.8669455969979135	0.879231604226752	0.5423628477099448	0.8250962984661201	1.0	0.7777777910232544	0.7777777910232544	0.75	1.0	0.75	4.9	ENTAILMENT
1621	The man isn't playing the piano	The man is playing a piano	0.5508232493869201	0.7105782231741036	0.5653801458126377	0.5914670595868144	0.6929937071986171	0.5561287997141303	1.0	0.5508232493869201	0.5653801458126377	0.5914670595868144	0.5700238217220911	0.9459053029269173	0.625	0.625	0.5714285969734192	0.9459053029269173	0.5714285969734192	3.6	CONTRADICTION
1625	The man is playing a piano	There is a guy cheerfully playing with a footbag	0.0	0.08200114347412296	0.018656242411275722	0.0	0.05453854671989108	0.010816061322907198	0.2236114608495113	0.010377168123972554	0.018656242411275722	0.0068349752894019756	0.016080142343776232	0.7585826061362604	0.27272728085517883	0.27272728085517883	0.09090909361839294	0.7585826061362604	0.09090909361839294	1.5	NEUTRAL
1626	The man is playing a piano	A guy is cheerfully playing with a footbag	0.03275956532124442	0.08323566033315327	0.01144104485776578	0.02034694167020988	0.37419485726613244	0.12343592982918607	0.4294956386291866	0.11011077557302432	0.01144104485776578	0.1683848868970424	0.23520994856256133	0.846809798439941	0.27272728085517883	0.27272728085517883	0.20000000298023224	0.846809798439941	0.20000000298023224	1.3	NEUTRAL
1627	A man is mixing a few ingredients in a bowl	Some ingredients are being mixed in a bowl by a person	0.025520553153909855	0.0635500910547865	0.03548220576235332	0.03119946769951295	0.06738887189039548	0.04277311265603512	0.2788739915030653	0.04597722838374058	0.03548220576235332	0.04667663570338144	0.052467567142318663	0.8427772341319071	0.2666666805744171	0.2666666805744171	0.2142857164144516	0.8427772341319071	0.2142857164144516	4.5	ENTAILMENT
1629	A person is bowling the ingredients to the man at the mixer	Some ingredients are being mixed in a bowl by a person	0.0	0.08967265715465442	0.004990085309254145	0.0	0.07891855302400477	0.008321794472986832	0.3089812529408619	0.0	0.004990085309254145	0.006319617563081449	0.017481677492434563	0.8894859640679302	0.1111111119389534	0.1111111119389534	0.0	0.8894859640679302	0.0	2.8	NEUTRAL
1631	A woman is breaking two eggs in a bowl	There is no woman breaking eggs in a bowl	0.18959449531287528	0.18502279636492258	0.1806793125604699	0.25068136209920505	0.23843485883639814	0.24141352421035334	0.44364972422802657	0.09738232447168588	0.1806793125604699	0.25068136209920505	0.24141352421035334	0.8190283593479221	0.6363636255264282	0.6363636255264282	0.4545454680919647	0.8190283593479221	0.4545454680919647	3.4	CONTRADICTION
1632	A woman is breaking two eggs in a bowl	A woman is bowling two eggs to a break dancer 	0.0317929211717416	0.35632342268778644	0.18465470907923318	0.01593090975469782	0.2426055085000337	0.11411855524205736	0.4030287657591795	0.02087364359805559	0.18465470907923318	0.016714218040431595	0.12972413783430972	0.9292837111948397	0.4615384638309479	0.4615384638309479	0.5454545617103577	0.9292837111948397	0.5454545617103577	2	NEUTRAL
1635	Some ingredients are being mixed in a bowl by a person	A woman is bowling two eggs to a break dancer 	0.0	0.04514708377507854	0.013276921954755185	0.0	0.039400618298972054	0.011328288907047497	0.3062798008339397	0.005720905465315839	0.013276921954755185	0.001007665122194839	0.016072522856775896	0.725018488207177	0.05263157933950424	0.05263157933950424	0.05882352963089943	0.725018488207177	0.05882352963089943	1.6	NEUTRAL
1639	A woman is breaking two eggs in a bowl	Some ingredients are being mixed in a bowl by a person	0.03474227250902074	0.07984985293515717	0.047346154136472134	0.04265251832926817	0.0889148562613703	0.05847474672107532	0.2788739915030653	0.04176387528983277	0.047346154136472134	0.0446089609859202	0.06360850184597372	0.8141120112822952	0.1875	0.1875	0.2142857164144516	0.8141120112822952	0.2142857164144516	3.3	NEUTRAL
